Check #,Opened,Server,Menu Group,Item,Parent Item,Qty,Gross Price,Discount,Discount Reason,Net Price,Voided
41243,08/24/2026 01:55 PM,Kai,Bakery,Croissant,,1,3.75,0.00,,3.75,No
41243,08/24/2026 01:55 PM,Kai,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41243,08/24/2026 01:55 PM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41244,08/24/2026 09:17 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41244,08/24/2026 09:17 AM,Theo,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41245,08/24/2026 11:47 AM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41245,08/24/2026 11:47 AM,Ines,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
41245,08/24/2026 11:47 AM,Ines,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
41246,08/24/2026 09:10 AM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
41246,08/24/2026 09:10 AM,Ines,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41246,08/24/2026 09:10 AM,Ines,Modifiers,+ Add egg,Smashed Avocado Toast,1,1.50,0.00,,1.50,No
41247,08/24/2026 07:30 AM,Kai,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41247,08/24/2026 07:30 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41247,08/24/2026 07:30 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41248,08/24/2026 07:31 AM,Rashid,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
41249,08/24/2026 11:37 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41249,08/24/2026 11:37 AM,Kai,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
41249,08/24/2026 11:37 AM,Kai,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41249,08/24/2026 11:37 AM,Kai,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41249,08/24/2026 11:37 AM,Kai,Modifiers,+ Gluten-free bread,Smashed Avocado Toast,1,1.50,0.00,,1.50,No
41250,08/24/2026 10:07 AM,Ines,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41250,08/24/2026 10:07 AM,Ines,Modifiers,+ Add egg,Smashed Avocado Toast,1,1.50,0.00,,1.50,No
41250,08/24/2026 10:07 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41251,08/24/2026 11:45 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41252,08/24/2026 08:27 AM,Ines,Bakery,Croissant,,1,3.75,0.00,,3.75,No
41253,08/24/2026 07:34 AM,Ines,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
41254,08/24/2026 12:08 PM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41255,08/24/2026 10:09 AM,Kai,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
41256,08/24/2026 02:06 PM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
41256,08/24/2026 02:06 PM,Ines,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41257,08/24/2026 11:55 AM,Theo,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
41257,08/24/2026 11:55 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41258,08/24/2026 12:22 PM,Maribel,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
41258,08/24/2026 12:22 PM,Maribel,Modifiers,+ Add bacon,Turkey Club,1,2.50,0.00,,2.50,No
41258,08/24/2026 12:22 PM,Maribel,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41258,08/24/2026 12:22 PM,Maribel,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41259,08/24/2026 10:24 AM,Theo,Lunch,Soup of the Day,,1,7.00,3.50,Staff meal 50%,3.50,No
41260,08/24/2026 09:23 AM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41260,08/24/2026 09:23 AM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
41260,08/24/2026 09:23 AM,Theo,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
41260,08/24/2026 09:23 AM,Theo,Modifiers,+ Add bacon,Turkey Club,1,2.50,0.00,,2.50,No
41260,08/24/2026 09:23 AM,Theo,Modifiers,+ Gluten-free bread,Turkey Club,1,1.50,0.00,,1.50,No
41261,08/24/2026 10:26 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41262,08/24/2026 10:30 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41263,08/24/2026 09:06 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41263,08/24/2026 09:06 AM,Maribel,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41264,08/24/2026 09:43 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41264,08/24/2026 09:43 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41265,08/24/2026 02:01 PM,Theo,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
41265,08/24/2026 02:01 PM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41265,08/24/2026 02:01 PM,Theo,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
41265,08/24/2026 02:01 PM,Theo,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
41266,08/24/2026 12:58 PM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41266,08/24/2026 12:58 PM,Ines,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
41266,08/24/2026 12:58 PM,Ines,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41267,08/24/2026 02:32 PM,Kai,Bakery,Croissant,,1,3.75,0.00,,3.75,No
41268,08/24/2026 01:19 PM,Theo,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
41268,08/24/2026 01:19 PM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41268,08/24/2026 01:19 PM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41268,08/24/2026 01:19 PM,Theo,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
41269,08/24/2026 07:09 AM,Rashid,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
41270,08/24/2026 09:15 AM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41270,08/24/2026 09:15 AM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41270,08/24/2026 09:15 AM,Rashid,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
41271,08/24/2026 09:41 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41271,08/24/2026 09:41 AM,Maribel,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
41271,08/24/2026 09:41 AM,Maribel,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
41271,08/24/2026 09:41 AM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,4.75,Comp - manager,0.00,No
41272,08/24/2026 12:08 PM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41272,08/24/2026 12:08 PM,Kai,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41272,08/24/2026 12:08 PM,Kai,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41272,08/24/2026 12:08 PM,Kai,Modifiers,+ Add egg,Smashed Avocado Toast,1,1.50,0.00,,1.50,No
41273,08/24/2026 02:42 PM,Ines,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
41273,08/24/2026 02:42 PM,Ines,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41273,08/24/2026 02:42 PM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41274,08/24/2026 08:39 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41274,08/24/2026 08:39 AM,Rashid,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
41274,08/24/2026 08:39 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41274,08/24/2026 08:39 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41275,08/24/2026 07:51 AM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41275,08/24/2026 07:51 AM,Ines,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41275,08/24/2026 07:51 AM,Ines,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
41275,08/24/2026 07:51 AM,Ines,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
41275,08/24/2026 07:51 AM,Ines,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41276,08/24/2026 10:43 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41276,08/24/2026 10:43 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41277,08/24/2026 02:20 PM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41277,08/24/2026 02:20 PM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41277,08/24/2026 02:20 PM,Theo,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
41278,08/25/2026 11:03 AM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41278,08/25/2026 11:03 AM,Maribel,Bakery,Croissant,,1,3.75,0.00,,3.75,No
41278,08/25/2026 11:03 AM,Maribel,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41279,08/25/2026 10:17 AM,Kai,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41280,08/25/2026 08:48 AM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41280,08/25/2026 08:48 AM,Theo,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
41280,08/25/2026 08:48 AM,Theo,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
41281,08/25/2026 02:55 PM,Kai,Coffee & Tea,Cappuccino,,1,4.75,2.38,Staff meal 50%,2.37,No
41281,08/25/2026 02:55 PM,Kai,Breakfast,Smashed Avocado Toast,,1,11.00,5.50,Staff meal 50%,5.50,No
41282,08/25/2026 10:37 AM,Kai,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
41282,08/25/2026 10:37 AM,Kai,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
41283,08/25/2026 11:48 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41284,08/25/2026 01:13 PM,Kai,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
41285,08/25/2026 02:55 PM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41285,08/25/2026 02:55 PM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41286,08/25/2026 12:32 PM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41286,08/25/2026 12:32 PM,Kai,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
41286,08/25/2026 12:32 PM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41286,08/25/2026 12:32 PM,Kai,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
41287,08/25/2026 02:39 PM,Kai,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
41287,08/25/2026 02:39 PM,Kai,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
41287,08/25/2026 02:39 PM,Kai,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41288,08/25/2026 11:16 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41288,08/25/2026 11:16 AM,Kai,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41289,08/25/2026 12:25 PM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
41289,08/25/2026 12:25 PM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41289,08/25/2026 12:25 PM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41289,08/25/2026 12:25 PM,Maribel,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
41290,08/25/2026 11:22 AM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41290,08/25/2026 11:22 AM,Theo,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
41290,08/25/2026 11:22 AM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41291,08/25/2026 10:36 AM,Ines,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41291,08/25/2026 10:36 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41291,08/25/2026 10:36 AM,Ines,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41292,08/25/2026 09:31 AM,Kai,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41292,08/25/2026 09:31 AM,Kai,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41292,08/25/2026 09:31 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41293,08/25/2026 09:43 AM,Ines,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41293,08/25/2026 09:43 AM,Ines,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
41293,08/25/2026 09:43 AM,Ines,Modifiers,+ Add bacon,Turkey Club,1,2.50,0.00,,2.50,No
41293,08/25/2026 09:43 AM,Ines,Modifiers,+ Gluten-free bread,Turkey Club,1,1.50,0.00,,1.50,No
41294,08/25/2026 01:06 PM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41294,08/25/2026 01:06 PM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41295,08/25/2026 07:48 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41296,08/25/2026 02:28 PM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41297,08/25/2026 01:01 PM,Maribel,Bakery,Croissant,,1,3.75,0.00,,3.75,No
41298,08/25/2026 12:43 PM,Ines,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41298,08/25/2026 12:43 PM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41298,08/25/2026 12:43 PM,Ines,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
41299,08/25/2026 11:18 AM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41299,08/25/2026 11:18 AM,Maribel,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
41299,08/25/2026 11:18 AM,Maribel,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
41299,08/25/2026 11:18 AM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41299,08/25/2026 11:18 AM,Maribel,Modifiers,+ Vanilla syrup,Cold Brew,1,0.60,0.00,,0.60,No
41300,08/25/2026 01:22 PM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
41300,08/25/2026 01:22 PM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41300,08/25/2026 01:22 PM,Theo,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41301,08/25/2026 12:49 PM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41301,08/25/2026 12:49 PM,Kai,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
41301,08/25/2026 12:49 PM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41302,08/25/2026 11:47 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41303,08/25/2026 08:38 AM,Kai,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41304,08/25/2026 12:09 PM,Maribel,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
41304,08/25/2026 12:09 PM,Maribel,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
41305,08/25/2026 09:29 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41305,08/25/2026 09:29 AM,Rashid,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41306,08/25/2026 12:20 PM,Theo,Bakery,Blueberry Muffin,,1,3.50,1.75,Staff meal 50%,1.75,No
41307,08/25/2026 11:44 AM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41307,08/25/2026 11:44 AM,Ines,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41307,08/25/2026 11:44 AM,Ines,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41308,08/25/2026 12:53 PM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41308,08/25/2026 12:53 PM,Rashid,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
41308,08/25/2026 12:53 PM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41308,08/25/2026 12:53 PM,Rashid,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
41309,08/25/2026 11:42 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41309,08/25/2026 11:42 AM,Kai,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
41309,08/25/2026 11:42 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41309,08/25/2026 11:42 AM,Kai,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
41310,08/25/2026 07:26 AM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41311,08/25/2026 09:51 AM,Theo,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41312,08/25/2026 11:45 AM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41312,08/25/2026 11:45 AM,Ines,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
41312,08/25/2026 11:45 AM,Ines,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
41312,08/25/2026 11:45 AM,Ines,Modifiers,+ No onions,Greek Salad,1,0.00,0.00,,0.00,No
41312,08/25/2026 11:45 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41313,08/25/2026 01:34 PM,Kai,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41313,08/25/2026 01:34 PM,Kai,Modifiers,+ Add egg,Smashed Avocado Toast,1,1.50,0.00,,1.50,No
41313,08/25/2026 01:34 PM,Kai,Coffee & Tea,Cappuccino,,1,4.75,0.00,,0.00,Yes
41314,08/25/2026 07:27 AM,Ines,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41315,08/25/2026 07:13 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41315,08/25/2026 07:13 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41316,08/25/2026 08:05 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41317,08/25/2026 02:26 PM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
41318,08/26/2026 11:01 AM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41318,08/26/2026 11:01 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41318,08/26/2026 11:01 AM,Theo,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
41319,08/26/2026 10:51 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41320,08/26/2026 08:25 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41320,08/26/2026 08:25 AM,Theo,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41321,08/26/2026 01:06 PM,Theo,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41321,08/26/2026 01:06 PM,Theo,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
41321,08/26/2026 01:06 PM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41321,08/26/2026 01:06 PM,Theo,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41322,08/26/2026 01:25 PM,Theo,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
41323,08/26/2026 02:29 PM,Kai,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41323,08/26/2026 02:29 PM,Kai,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41324,08/26/2026 08:25 AM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
41324,08/26/2026 08:25 AM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41325,08/26/2026 11:15 AM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
41326,08/26/2026 11:06 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41326,08/26/2026 11:06 AM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
41326,08/26/2026 11:06 AM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
41327,08/26/2026 07:07 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41327,08/26/2026 07:07 AM,Kai,Bakery,Croissant,,1,3.75,0.00,,3.75,No
41328,08/26/2026 02:57 PM,Theo,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
41328,08/26/2026 02:57 PM,Theo,Modifiers,+ Gluten-free bread,Turkey Club,1,1.50,0.00,,1.50,No
41329,08/26/2026 09:23 AM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
41329,08/26/2026 09:23 AM,Maribel,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41329,08/26/2026 09:23 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41329,08/26/2026 09:23 AM,Maribel,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
41330,08/26/2026 10:39 AM,Maribel,Coffee & Tea,Latte,,1,5.25,2.62,Staff meal 50%,2.63,No
41331,08/26/2026 08:14 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41331,08/26/2026 08:14 AM,Ines,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
41332,08/26/2026 09:46 AM,Theo,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41332,08/26/2026 09:46 AM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
41333,08/26/2026 07:57 AM,Ines,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41333,08/26/2026 07:57 AM,Ines,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41334,08/26/2026 10:34 AM,Ines,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
41334,08/26/2026 10:34 AM,Ines,Modifiers,+ No onions,Turkey Club,1,0.00,0.00,,0.00,No
41334,08/26/2026 10:34 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41335,08/26/2026 02:34 PM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41336,08/26/2026 08:00 AM,Theo,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
41337,08/26/2026 02:58 PM,Maribel,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
41338,08/26/2026 10:41 AM,Kai,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
41339,08/26/2026 10:04 AM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
41339,08/26/2026 10:04 AM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
41340,08/26/2026 09:34 AM,Maribel,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
41340,08/26/2026 09:34 AM,Maribel,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
41341,08/26/2026 08:29 AM,Ines,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41341,08/26/2026 08:29 AM,Ines,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
41341,08/26/2026 08:29 AM,Ines,Modifiers,+ Gluten-free bread,Turkey Club,1,1.50,0.00,,1.50,No
41342,08/26/2026 10:13 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41342,08/26/2026 10:13 AM,Theo,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
41343,08/26/2026 07:53 AM,Ines,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
41343,08/26/2026 07:53 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41343,08/26/2026 07:53 AM,Ines,Bakery,Croissant,,1,3.75,0.00,,3.75,No
41344,08/26/2026 12:47 PM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41344,08/26/2026 12:47 PM,Maribel,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41344,08/26/2026 12:47 PM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41344,08/26/2026 12:47 PM,Maribel,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
41345,08/26/2026 11:48 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41345,08/26/2026 11:48 AM,Theo,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
41345,08/26/2026 11:48 AM,Theo,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
41346,08/26/2026 10:41 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41347,08/26/2026 08:32 AM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41347,08/26/2026 08:32 AM,Maribel,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
41348,08/26/2026 11:05 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41348,08/26/2026 11:05 AM,Maribel,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
41348,08/26/2026 11:05 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
