Check #,Opened,Server,Menu Group,Item,Parent Item,Qty,Gross Price,Discount,Discount Reason,Net Price,Voided
38252,07/26/2026 09:58 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,1.50,Staff meal 50%,1.50,No
38253,07/26/2026 02:09 PM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38253,07/26/2026 02:09 PM,Theo,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
38253,07/26/2026 02:09 PM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
38253,07/26/2026 02:09 PM,Theo,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
38253,07/26/2026 02:09 PM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38253,07/26/2026 02:09 PM,Theo,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
38254,07/26/2026 07:20 AM,Maribel,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38254,07/26/2026 07:20 AM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38254,07/26/2026 07:20 AM,Maribel,Modifiers,+ Vanilla syrup,Cold Brew,1,0.60,0.00,,0.60,No
38255,07/26/2026 10:19 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
38255,07/26/2026 10:19 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38255,07/26/2026 10:19 AM,Kai,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
38256,07/26/2026 07:34 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
38257,07/26/2026 12:56 PM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
38257,07/26/2026 12:56 PM,Maribel,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
38257,07/26/2026 12:56 PM,Maribel,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
38257,07/26/2026 12:56 PM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
38257,07/26/2026 12:56 PM,Maribel,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
38257,07/26/2026 12:56 PM,Maribel,Modifiers,+ Extra shot,Cappuccino,1,1.00,0.00,,1.00,No
38258,07/26/2026 11:42 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
38258,07/26/2026 11:42 AM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38259,07/26/2026 02:40 PM,Rashid,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
38259,07/26/2026 02:40 PM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38260,07/26/2026 01:31 PM,Ines,Lunch,Greek Salad,,1,12.00,12.00,Comp - manager,0.00,No
38260,07/26/2026 01:31 PM,Ines,Modifiers,+ No onions,Greek Salad,1,0.00,0.00,Comp - manager,0.00,No
38261,07/26/2026 02:48 PM,Ines,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38261,07/26/2026 02:48 PM,Ines,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
38262,07/26/2026 01:01 PM,Maribel,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
38263,07/26/2026 02:45 PM,Ines,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
38263,07/26/2026 02:45 PM,Ines,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
38263,07/26/2026 02:45 PM,Ines,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
38263,07/26/2026 02:45 PM,Ines,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
38263,07/26/2026 02:45 PM,Ines,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
38263,07/26/2026 02:45 PM,Ines,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
38264,07/26/2026 11:12 AM,Maribel,Coffee & Tea,Latte,,1,5.25,5.25,Comp - manager,0.00,No
38264,07/26/2026 11:12 AM,Maribel,Modifiers,+ Extra shot,Latte,1,1.00,1.00,Comp - manager,0.00,No
38264,07/26/2026 11:12 AM,Maribel,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.60,Comp - manager,0.00,No
38265,07/26/2026 02:48 PM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
38265,07/26/2026 02:48 PM,Maribel,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
38265,07/26/2026 02:48 PM,Maribel,Modifiers,+ No onions,Turkey Club,1,0.00,0.00,,0.00,No
38266,07/26/2026 07:36 AM,Maribel,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38266,07/26/2026 07:36 AM,Maribel,Modifiers,+ Gluten-free bread,Avocado Toast,1,1.50,0.00,,1.50,No
38266,07/26/2026 07:36 AM,Maribel,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38266,07/26/2026 07:36 AM,Maribel,Modifiers,+ Add egg,Avocado Toast,1,1.50,0.00,,1.50,No
38266,07/26/2026 07:36 AM,Maribel,Modifiers,+ Gluten-free bread,Avocado Toast,1,1.50,0.00,,1.50,No
38267,07/26/2026 09:38 AM,Kai,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38267,07/26/2026 09:38 AM,Kai,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
38267,07/26/2026 09:38 AM,Kai,Modifiers,+ Add bacon,Turkey Club,1,2.50,0.00,,2.50,No
38267,07/26/2026 09:38 AM,Kai,Modifiers,+ No onions,Turkey Club,1,0.00,0.00,,0.00,No
38267,07/26/2026 09:38 AM,Kai,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
38268,07/26/2026 02:30 PM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
38268,07/26/2026 02:30 PM,Ines,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
38269,07/26/2026 02:42 PM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,3.00,Comp - manager,0.00,No
38269,07/26/2026 02:42 PM,Kai,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
38270,07/26/2026 12:32 PM,Kai,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38270,07/26/2026 12:32 PM,Kai,Modifiers,+ Gluten-free bread,Avocado Toast,1,1.50,0.00,,1.50,No
38271,07/26/2026 11:06 AM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38272,07/26/2026 01:02 PM,Kai,Coffee & Tea,Cold Brew,,1,4.50,0.00,,0.00,Yes
38272,07/26/2026 01:02 PM,Kai,Modifiers,+ Vanilla syrup,Cold Brew,1,0.60,0.00,,0.00,Yes
38272,07/26/2026 01:02 PM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38273,07/26/2026 10:39 AM,Maribel,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
38273,07/26/2026 10:39 AM,Maribel,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38274,07/26/2026 10:07 AM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
38274,07/26/2026 10:07 AM,Theo,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38274,07/26/2026 10:07 AM,Theo,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38274,07/26/2026 10:07 AM,Theo,Modifiers,+ Add egg,Avocado Toast,1,1.50,0.00,,1.50,No
38275,07/26/2026 12:42 PM,Rashid,Bakery,Chocolate Chip Cookie,,1,2.75,1.38,Staff meal 50%,1.37,No
38276,07/26/2026 02:28 PM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,3.00,Comp - manager,0.00,No
38276,07/26/2026 02:28 PM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,9.50,Comp - manager,0.00,No
38277,07/26/2026 02:31 PM,Theo,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
38278,07/26/2026 07:09 AM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38278,07/26/2026 07:09 AM,Ines,Modifiers,+ Add egg,Avocado Toast,1,1.50,0.00,,1.50,No
38279,07/26/2026 02:47 PM,Maribel,Bakery,Croissant,,1,3.75,0.00,,3.75,No
38280,07/26/2026 12:13 PM,Maribel,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
38281,07/26/2026 09:57 AM,Rashid,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
38281,07/26/2026 09:57 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
38281,07/26/2026 09:57 AM,Rashid,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
38281,07/26/2026 09:57 AM,Rashid,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
38282,07/26/2026 10:37 AM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38283,07/26/2026 08:41 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
38284,07/26/2026 01:56 PM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38285,07/26/2026 12:21 PM,Theo,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
38286,07/26/2026 02:21 PM,Rashid,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38286,07/26/2026 02:21 PM,Rashid,Modifiers,+ Add egg,Avocado Toast,1,1.50,0.00,,1.50,No
38286,07/26/2026 02:21 PM,Rashid,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
38286,07/26/2026 02:21 PM,Rashid,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
38287,07/26/2026 09:12 AM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
38288,07/26/2026 09:37 AM,Theo,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
38289,07/26/2026 07:52 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38289,07/26/2026 07:52 AM,Maribel,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38289,07/26/2026 07:52 AM,Maribel,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38290,07/26/2026 10:58 AM,Theo,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
38291,07/26/2026 01:36 PM,Ines,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38292,07/27/2026 10:41 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
38292,07/27/2026 10:41 AM,Rashid,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
38292,07/27/2026 10:41 AM,Rashid,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
38293,07/27/2026 02:50 PM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
38293,07/27/2026 02:50 PM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
38293,07/27/2026 02:50 PM,Ines,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
38294,07/27/2026 07:35 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38294,07/27/2026 07:35 AM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
38295,07/27/2026 10:22 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38295,07/27/2026 10:22 AM,Maribel,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
38295,07/27/2026 10:22 AM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
38295,07/27/2026 10:22 AM,Maribel,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38296,07/27/2026 08:27 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38296,07/27/2026 08:27 AM,Rashid,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
38296,07/27/2026 08:27 AM,Rashid,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
38297,07/27/2026 11:37 AM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38297,07/27/2026 11:37 AM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38297,07/27/2026 11:37 AM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
38298,07/27/2026 10:27 AM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38298,07/27/2026 10:27 AM,Theo,Modifiers,+ Vanilla syrup,Cold Brew,1,0.60,0.00,,0.60,No
38298,07/27/2026 10:27 AM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
38299,07/27/2026 12:06 PM,Theo,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
38299,07/27/2026 12:06 PM,Theo,Modifiers,+ No onions,Greek Salad,1,0.00,0.00,,0.00,No
38300,07/27/2026 10:26 AM,Kai,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
38300,07/27/2026 10:26 AM,Kai,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
38300,07/27/2026 10:26 AM,Kai,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
38300,07/27/2026 10:26 AM,Kai,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
38301,07/27/2026 12:12 PM,Kai,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38301,07/27/2026 12:12 PM,Kai,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38302,07/27/2026 08:08 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38302,07/27/2026 08:08 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
38303,07/27/2026 02:58 PM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
38303,07/27/2026 02:58 PM,Rashid,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
38303,07/27/2026 02:58 PM,Rashid,Modifiers,+ Extra shot,Cappuccino,1,1.00,0.00,,1.00,No
38304,07/27/2026 01:16 PM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38305,07/27/2026 02:39 PM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38305,07/27/2026 02:39 PM,Theo,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
38305,07/27/2026 02:39 PM,Theo,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
38306,07/27/2026 02:36 PM,Kai,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
38306,07/27/2026 02:36 PM,Kai,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
38307,07/27/2026 01:49 PM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
38307,07/27/2026 01:49 PM,Maribel,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
38307,07/27/2026 01:49 PM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
38308,07/27/2026 08:59 AM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38308,07/27/2026 08:59 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
38309,07/27/2026 12:17 PM,Rashid,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38310,07/27/2026 02:35 PM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
38310,07/27/2026 02:35 PM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38310,07/27/2026 02:35 PM,Theo,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
38311,07/27/2026 07:24 AM,Ines,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38312,07/27/2026 09:14 AM,Maribel,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
38313,07/27/2026 08:17 AM,Rashid,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
38313,07/27/2026 08:17 AM,Rashid,Bakery,Croissant,,1,3.75,0.00,,3.75,No
38314,07/27/2026 01:18 PM,Ines,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
38314,07/27/2026 01:18 PM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38315,07/27/2026 11:53 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38316,07/27/2026 10:02 AM,Maribel,Bakery,Croissant,,1,3.75,0.00,,3.75,No
38316,07/27/2026 10:02 AM,Maribel,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
38317,07/27/2026 09:43 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38317,07/27/2026 09:43 AM,Maribel,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
38317,07/27/2026 09:43 AM,Maribel,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
38318,07/27/2026 09:56 AM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
38318,07/27/2026 09:56 AM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
38318,07/27/2026 09:56 AM,Maribel,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
38318,07/27/2026 09:56 AM,Maribel,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
38319,07/27/2026 02:20 PM,Kai,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
38319,07/27/2026 02:20 PM,Kai,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
38319,07/27/2026 02:20 PM,Kai,Modifiers,+ Add avocado,Greek Salad,1,2.00,0.00,,2.00,No
38320,07/27/2026 11:38 AM,Kai,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38321,07/27/2026 01:05 PM,Rashid,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
38321,07/27/2026 01:05 PM,Rashid,Modifiers,+ Add avocado,Greek Salad,1,2.00,0.00,,2.00,No
38321,07/27/2026 01:05 PM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38322,07/27/2026 09:05 AM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
38322,07/27/2026 09:05 AM,Ines,Modifiers,+ Extra shot,Cappuccino,1,1.00,0.00,,1.00,No
38322,07/27/2026 09:05 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
38323,07/27/2026 08:46 AM,Kai,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
38323,07/27/2026 08:46 AM,Kai,Modifiers,+ Gluten-free bread,Turkey Club,1,1.50,0.00,,1.50,No
38323,07/27/2026 08:46 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38324,07/27/2026 09:56 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
38325,07/27/2026 01:08 PM,Kai,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
38325,07/27/2026 01:08 PM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
38326,07/27/2026 01:16 PM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
38327,07/27/2026 07:31 AM,Ines,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
38328,07/27/2026 10:35 AM,Rashid,Bakery,Croissant,,1,3.75,3.75,Comp - manager,0.00,No
38329,07/27/2026 12:05 PM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38329,07/27/2026 12:05 PM,Maribel,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
38329,07/27/2026 12:05 PM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
38330,07/27/2026 12:41 PM,Rashid,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
38331,07/27/2026 12:47 PM,Theo,Bakery,Blueberry Muffin,,1,3.50,1.75,Staff meal 50%,1.75,No
38332,07/27/2026 09:44 AM,Rashid,Breakfast,Avocado Toast,,1,11.00,0.00,,0.00,Yes
38332,07/27/2026 09:44 AM,Rashid,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
38332,07/27/2026 09:44 AM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38332,07/27/2026 09:44 AM,Rashid,Modifiers,+ Vanilla syrup,Cold Brew,1,0.60,0.00,,0.60,No
38333,07/27/2026 10:12 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
38333,07/27/2026 10:12 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
38333,07/27/2026 10:12 AM,Kai,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
38334,07/27/2026 02:10 PM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
38334,07/27/2026 02:10 PM,Rashid,Modifiers,+ Extra shot,Cappuccino,1,1.00,0.00,,1.00,No
38334,07/27/2026 02:10 PM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38335,07/27/2026 01:53 PM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
38336,07/28/2026 12:52 PM,Ines,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
38336,07/28/2026 12:52 PM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
38337,07/28/2026 08:59 AM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
38337,07/28/2026 08:59 AM,Rashid,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
38338,07/28/2026 07:26 AM,Rashid,Bakery,Croissant,,1,3.75,0.00,,3.75,No
38338,07/28/2026 07:26 AM,Rashid,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
38338,07/28/2026 07:26 AM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38339,07/28/2026 11:06 AM,Ines,Bakery,Croissant,,1,3.75,0.00,,3.75,No
38339,07/28/2026 11:06 AM,Ines,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
38340,07/28/2026 09:54 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38341,07/28/2026 10:45 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
38341,07/28/2026 10:45 AM,Kai,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
38341,07/28/2026 10:45 AM,Kai,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
38341,07/28/2026 10:45 AM,Kai,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
38341,07/28/2026 10:45 AM,Kai,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
38342,07/28/2026 10:09 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
38342,07/28/2026 10:09 AM,Rashid,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38342,07/28/2026 10:09 AM,Rashid,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
38343,07/28/2026 10:30 AM,Ines,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
38343,07/28/2026 10:30 AM,Ines,Modifiers,+ No onions,Greek Salad,1,0.00,0.00,,0.00,No
38343,07/28/2026 10:30 AM,Ines,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38344,07/28/2026 10:19 AM,Ines,Coffee & Tea,Chai Tea,,1,4.75,4.75,Comp - manager,0.00,No
38345,07/28/2026 07:49 AM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
38346,07/28/2026 10:31 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,1.50,Staff meal 50%,1.50,No
38347,07/28/2026 11:59 AM,Maribel,Bakery,Croissant,,1,3.75,0.00,,3.75,No
38347,07/28/2026 11:59 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38347,07/28/2026 11:59 AM,Maribel,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
38348,07/28/2026 09:20 AM,Kai,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
38349,07/28/2026 08:06 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,9.50,Comp - manager,0.00,No
38349,07/28/2026 08:06 AM,Rashid,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,1.50,Comp - manager,0.00,No
38349,07/28/2026 08:06 AM,Rashid,Bakery,Croissant,,1,3.75,0.00,,3.75,No
38350,07/28/2026 12:23 PM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38350,07/28/2026 12:23 PM,Kai,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
38350,07/28/2026 12:23 PM,Kai,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
38350,07/28/2026 12:23 PM,Kai,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
38351,07/28/2026 02:59 PM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
38351,07/28/2026 02:59 PM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
38351,07/28/2026 02:59 PM,Theo,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
38352,07/28/2026 08:36 AM,Kai,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
38352,07/28/2026 08:36 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
38353,07/28/2026 08:25 AM,Maribel,Bakery,Croissant,,1,3.75,0.00,,3.75,No
38354,07/28/2026 07:20 AM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
38354,07/28/2026 07:20 AM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38354,07/28/2026 07:20 AM,Ines,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
38354,07/28/2026 07:20 AM,Ines,Modifiers,+ Add bacon,Turkey Club,1,2.50,0.00,,2.50,No
38355,07/28/2026 09:10 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
38355,07/28/2026 09:10 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38355,07/28/2026 09:10 AM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
38356,07/28/2026 02:56 PM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
38356,07/28/2026 02:56 PM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
38356,07/28/2026 02:56 PM,Maribel,Modifiers,+ Vanilla syrup,Cold Brew,1,0.60,0.00,,0.60,No
38357,07/28/2026 10:43 AM,Ines,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
38358,07/28/2026 01:09 PM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
